Event,Latitude,Longitude,Depth sed [m],Species,Absolute Abundance
RC13-151,15.857,-74.79,0.6,G. scitula,0
RC13-151,15.857,-74.79,0.6,D. anfracta,0
RC13-151,15.857,-74.79,0.6,G. cultrata,1
RC13-151,15.857,-74.79,0.6,G. tumida,1
RC13-151,15.857,-74.79,0.6,C. nitida,1
RC13-151,15.857,-74.79,0.6,G. glutinata,37
RC13-151,15.857,-74.79,0.6,T. iota,0
RC13-151,15.857,-74.79,0.6,G. uvula,0
RC13-151,15.857,-74.79,0.6,B. pumilio,0
RC13-151,15.857,-74.79,0.6,H. pelagica,0
RC13-151,15.857,-74.79,0.6,H. digitata,0
RC13-151,15.857,-74.79,0.6,G. truncatulinoides,13
RC13-152,16.708,-75.44,0.6,O. universa,6
RC13-152,16.708,-75.44,0.6,G. conglobatus,9
RC13-152,16.708,-75.44,0.6,G. ruber ruber,20
RC13-152,16.708,-75.44,0.6,G. ruber albus,174
RC13-152,16.708,-75.44,0.6,G. tenellus,3
RC13-152,16.708,-75.44,0.6,T. sacculifer,15
RC13-152,16.708,-75.44,0.6,S. dehiscens,0
RC13-152,16.708,-75.44,0.6,G. adamsi,0
RC13-152,16.708,-75.44,0.6,G. siphonifera,11
RC13-152,16.708,-75.44,0.6,G. calida,0
RC13-152,16.708,-75.44,0.6,G. bulloides,3
RC13-152,16.708,-75.44,0.6,G. falconensis,0
RC13-152,16.708,-75.44,0.6,B. digitata,0
RC13-152,16.708,-75.44,0.6,G. rubescens,3
RC13-152,16.708,-75.44,0.6,T. humilis,0
RC13-152,16.708,-75.44,0.6,T. quinqueloba,0
RC13-152,16.708,-75.44,0.6,N. pachyderma,0
RC13-152,16.708,-75.44,0.6,N. incompta,0
RC13-152,16.708,-75.44,0.6,N. dutertrei,8
RC13-152,16.708,-75.44,0.6,G. conglomerata,0
RC13-152,16.708,-75.44,0.6,G. hexagonus,0
RC13-152,16.708,-75.44,0.6,P. obliquiloculata,0
RC13-152,16.708,-75.44,0.6,G. inflata,9
RC13-152,16.708,-75.44,0.6,G. crassaformis,2
RC13-152,16.708,-75.44,0.6,G. hirsuta,0
RC13-152,16.708,-75.44,0.6,G. scitula,0
RC13-152,16.708,-75.44,0.6,D. anfracta,0
RC13-152,16.708,-75.44,0.6,G. cultrata,1
RC13-152,16.708,-75.44,0.6,G. tumida,0
RC13-152,16.708,-75.44,0.6,C. nitida,0
RC13-152,16.708,-75.44,0.6,G. glutinata,28
RC13-152,16.708,-75.44,0.6,T. iota,0
RC13-152,16.708,-75.44,0.6,G. uvula,0
RC13-152,16.708,-75.44,0.6,B. pumilio,0
RC13-152,16.708,-75.44,0.6,H. pelagica,0
RC13-152,16.708,-75.44,0.6,H. digitata,0
RC13-152,16.708,-75.44,0.6,G. truncatulinoides,6
RC13-153,15.065,-75.95,0.6,O. universa,3
RC13-153,15.065,-75.95,0.6,G. conglobatus,7
RC13-153,15.065,-75.95,0.6,G. ruber ruber,23
RC13-153,15.065,-75.95,0.6,G. ruber albus,101
RC13-153,15.065,-75.95,0.6,G. tenellus,6
RC13-153,15.065,-75.95,0.6,T. sacculifer,33
RC13-153,15.065,-75.95,0.6,S. dehiscens,0
RC13-153,15.065,-75.95,0.6,G. adamsi,0
RC13-153,15.065,-75.95,0.6,G. siphonifera,28
RC13-153,15.065,-75.95,0.6,G. calida,0
RC13-153,15.065,-75.95,0.6,G. bulloides,5
RC13-153,15.065,-75.95,0.6,G. falconensis,2
RC13-153,15.065,-75.95,0.6,B. digitata,1
RC13-153,15.065,-75.95,0.6,G. rubescens,6
RC13-153,15.065,-75.95,0.6,T. humilis,0
RC13-153,15.065,-75.95,0.6,T. quinqueloba,0
RC13-153,15.065,-75.95,0.6,N. pachyderma,0
RC13-153,15.065,-75.95,0.6,N. incompta,2
RC13-153,15.065,-75.95,0.6,N. dutertrei,13
RC13-153,15.065,-75.95,0.6,G. conglomerata,0
RC13-153,15.065,-75.95,0.6,G. hexagonus,0
RC13-153,15.065,-75.95,0.6,P. obliquiloculata,0
RC13-153,15.065,-75.95,0.6,G. inflata,15
RC13-153,15.065,-75.95,0.6,G. crassaformis,2
RC13-153,15.065,-75.95,0.6,G. hirsuta,0
RC13-153,15.065,-75.95,0.6,G. scitula,3
RC13-153,15.065,-75.95,0.6,D. anfracta,0
RC13-153,15.065,-75.95,0.6,G. cultrata,0
RC13-153,15.065,-75.95,0.6,G. tumida,0
RC13-153,15.065,-75.95,0.6,C. nitida,0
RC13-153,15.065,-75.95,0.6,G. glutinata,46
RC13-153,15.065,-75.95,0.6,T. iota,0
RC13-153,15.065,-75.95,0.6,G. uvula,0
RC13-153,15.065,-75.95,0.6,B. pumilio,0
RC13-153,15.065,-75.95,0.6,H. pelagica,0
RC13-153,15.065,-75.95,0.6,H. digitata,0
RC13-153,15.065,-75.95,0.6,G. truncatulinoides,10
RC17-113,15.033,66.097,0.3,O. universa,4
RC17-113,15.033,66.097,0.3,G. conglobatus,1
RC17-113,15.033,66.097,0.3,G. ruber ruber,0
RC17-113,15.033,66.097,0.3,G. ruber albus,0
RC17-113,15.033,66.097,0.3,G. tenellus,1
RC17-113,15.033,66.097,0.3,T. sacculifer,21
RC17-113,15.033,66.097,0.3,S. dehiscens,0
RC17-113,15.033,66.097,0.3,G. adamsi,0
RC17-113,15.033,66.097,0.3,G. siphonifera,2
RC17-113,15.033,66.097,0.3,G. calida,6
RC17-113,15.033,66.097,0.3,G. bulloides,14
RC17-113,15.033,66.097,0.3,G. falconensis,10
RC17-113,15.033,66.097,0.3,B. digitata,3
RC17-113,15.033,66.097,0.3,G. rubescens,2
RC17-113,15.033,66.097,0.3,T. humilis,0
RC17-113,15.033,66.097,0.3,T. quinqueloba,0
RC17-113,15.033,66.097,0.3,N. pachyderma,0
RC17-113,15.033,66.097,0.3,N. incompta,0
RC17-113,15.033,66.097,0.3,N. dutertrei,28
RC17-113,15.033,66.097,0.3,G. conglomerata,0
RC17-113,15.033,66.097,0.3,G. hexagonus,5
RC17-113,15.033,66.097,0.3,P. obliquiloculata,46
RC17-113,15.033,66.097,0.3,G. inflata,0
RC17-113,15.033,66.097,0.3,G. crassaformis,0
RC17-113,15.033,66.097,0.3,G. hirsuta,0
RC17-113,15.033,66.097,0.3,G. scitula,1
RC17-113,15.033,66.097,0.3,D. anfracta,0
RC17-113,15.033,66.097,0.3,G. cultrata,35
RC17-113,15.033,66.097,0.3,G. tumida,7
RC17-113,15.033,66.097,0.3,C. nitida,0
RC17-113,15.033,66.097,0.3,G. glutinata,46
RC17-113,15.033,66.097,0.3,T. iota,0
RC17-113,15.033,66.097,0.3,G. uvula,0
RC17-113,15.033,66.097,0.3,B. pumilio,0
RC17-113,15.033,66.097,0.3,H. pelagica,0
RC17-113,15.033,66.097,0.3,H. digitata,0
RC17-113,15.033,66.097,0.3,G. truncatulinoides,0
RC17-69,-31.5,32.607,0.5,O. universa,6
RC17-69,-31.5,32.607,0.5,G. conglobatus,0
RC17-69,-31.5,32.607,0.5,G. ruber ruber,0
RC17-69,-31.5,32.607,0.5,G. ruber albus,0
RC17-69,-31.5,32.607,0.5,G. tenellus,3
RC17-69,-31.5,32.607,0.5,T. sacculifer,17
RC17-69,-31.5,32.607,0.5,S. dehiscens,0
RC17-69,-31.5,32.607,0.5,G. adamsi,0
RC17-69,-31.5,32.607,0.5,G. siphonifera,9
RC17-69,-31.5,32.607,0.5,G. calida,14
RC17-69,-31.5,32.607,0.5,G. bulloides,20
RC17-69,-31.5,32.607,0.5,G. falconensis,3
RC17-69,-31.5,32.607,0.5,B. digitata,3
RC17-69,-31.5,32.607,0.5,G. rubescens,3
RC17-69,-31.5,32.607,0.5,T. humilis,0
RC17-69,-31.5,32.607,0.5,T. quinqueloba,0
RC17-69,-31.5,32.607,0.5,N. pachyderma,0
RC17-69,-31.5,32.607,0.5,N. incompta,9
RC17-69,-31.5,32.607,0.5,N. dutertrei,9
RC17-69,-31.5,32.607,0.5,G. conglomerata,0
RC17-69,-31.5,32.607,0.5,G. hexagonus,0
RC17-69,-31.5,32.607,0.5,P. obliquiloculata,3
RC17-69,-31.5,32.607,0.5,G. inflata,104
RC17-69,-31.5,32.607,0.5,G. crassaformis,0
RC17-69,-31.5,32.607,0.5,G. hirsuta,3
RC17-69,-31.5,32.607,0.5,G. scitula,6
RC17-69,-31.5,32.607,0.5,D. anfracta,0
RC17-69,-31.5,32.607,0.5,G. cultrata,3
RC17-69,-31.5,32.607,0.5,G. tumida,0
RC17-69,-31.5,32.607,0.5,C. nitida,0
RC17-69,-31.5,32.607,0.5,G. glutinata,26
RC17-69,-31.5,32.607,0.5,T. iota,0
RC17-69,-31.5,32.607,0.5,G. uvula,0
RC17-69,-31.5,32.607,0.5,B. pumilio,0
RC17-69,-31.5,32.607,0.5,H. pelagica,0
RC17-69,-31.5,32.607,0.5,H. digitata,0
RC17-69,-31.5,32.607,0.5,G. truncatulinoides,6
RC17-73,-32.11,36.01,0.2,O. universa,5
RC17-73,-32.11,36.01,0.2,G. conglobatus,2
RC17-73,-32.11,36.01,0.2,G. ruber ruber,0
RC17-73,-32.11,36.01,0.2,G. ruber albus,0
RC17-73,-32.11,36.01,0.2,G. tenellus,2
RC17-73,-32.11,36.01,0.2,T. sacculifer,10
RC17-73,-32.11,36.01,0.2,S. dehiscens,0
RC17-73,-32.11,36.01,0.2,G. adamsi,0
RC17-73,-32.11,36.01,0.2,G. siphonifera,9
RC17-73,-32.11,36.01,0.2,G. calida,15
RC17-73,-32.11,36.01,0.2,G. bulloides,41
RC17-73,-32.11,36.01,0.2,G. falconensis,2
RC17-73,-32.11,36.01,0.2,B. digitata,0
RC17-73,-32.11,36.01,0.2,G. rubescens,2
RC17-73,-32.11,36.01,0.2,T. humilis,0
RC17-73,-32.11,36.01,0.2,T. quinqueloba,1
RC17-73,-32.11,36.01,0.2,N. pachyderma,1
RC17-73,-32.11,36.01,0.2,N. incompta,13
RC17-73,-32.11,36.01,0.2,N. dutertrei,3
RC17-73,-32.11,36.01,0.2,G. conglomerata,0
RC17-73,-32.11,36.01,0.2,G. hexagonus,0
RC17-73,-32.11,36.01,0.2,P. obliquiloculata,0
RC17-73,-32.11,36.01,0.2,G. inflata,89
RC17-73,-32.11,36.01,0.2,G. crassaformis,0
RC17-73,-32.11,36.01,0.2,G. hirsuta,5
RC17-73,-32.11,36.01,0.2,G. scitula,13
RC17-73,-32.11,36.01,0.2,D. anfracta,0
RC17-73,-32.11,36.01,0.2,G. cultrata,1
RC17-73,-32.11,36.01,0.2,G. tumida,0
RC17-73,-32.11,36.01,0.2,C. nitida,0
RC17-73,-32.11,36.01,0.2,G. glutinata,30
RC17-73,-32.11,36.01,0.2,T. iota,0
RC17-73,-32.11,36.01,0.2,G. uvula,0
RC17-73,-32.11,36.01,0.2,B. pumilio,0
RC17-73,-32.11,36.01,0.2,H. pelagica,0
RC17-73,-32.11,36.01,0.2,H. digitata,0
RC17-73,-32.11,36.01,0.2,G. truncatulinoides,2
RC17-98,-13.22,65.617,0.53,O. universa,5
RC17-98,-13.22,65.617,0.53,G. conglobatus,7
RC17-98,-13.22,65.617,0.53,G. ruber ruber,0
RC17-98,-13.22,65.617,0.53,G. ruber albus,0
RC17-98,-13.22,65.617,0.53,G. tenellus,3
RC17-98,-13.22,65.617,0.53,T. sacculifer,22
RC17-98,-13.22,65.617,0.53,S. dehiscens,0
RC17-98,-13.22,65.617,0.53,G. adamsi,0
RC17-98,-13.22,65.617,0.53,G. siphonifera,11
RC17-98,-13.22,65.617,0.53,G. calida,7
RC17-98,-13.22,65.617,0.53,G. bulloides,10
RC17-98,-13.22,65.617,0.53,G. falconensis,3
RC17-98,-13.22,65.617,0.53,B. digitata,0
RC17-98,-13.22,65.617,0.53,G. rubescens,7
RC17-98,-13.22,65.617,0.53,T. humilis,0
RC17-98,-13.22,65.617,0.53,T. quinqueloba,0
RC17-98,-13.22,65.617,0.53,N. pachyderma,0
RC17-98,-13.22,65.617,0.53,N. incompta,2
RC17-98,-13.22,65.617,0.53,N. dutertrei,29
RC17-98,-13.22,65.617,0.53,G. conglomerata,1
RC17-98,-13.22,65.617,0.53,G. hexagonus,1
RC17-98,-13.22,65.617,0.53,P. obliquiloculata,5
RC17-98,-13.22,65.617,0.53,G. inflata,0
RC17-98,-13.22,65.617,0.53,G. crassaformis,0
RC17-98,-13.22,65.617,0.53,G. hirsuta,2
RC17-98,-13.22,65.617,0.53,G. scitula,4
RC17-98,-13.22,65.617,0.53,D. anfracta,0
RC17-98,-13.22,65.617,0.53,G. cultrata,12
RC17-98,-13.22,65.617,0.53,G. tumida,21
RC17-98,-13.22,65.617,0.53,C. nitida,0
RC17-98,-13.22,65.617,0.53,G. glutinata,68
RC17-98,-13.22,65.617,0.53,T. iota,0
RC17-98,-13.22,65.617,0.53,G. uvula,0
RC17-98,-13.22,65.617,0.53,B. pumilio,0
RC17-98,-13.22,65.617,0.53,H. pelagica,0
RC17-98,-13.22,65.617,0.53,H. digitata,0
RC17-98,-13.22,65.617,0.53,G. truncatulinoides,1
V14-101,8.65,58.567,0.7,O. universa,1
V14-101,8.65,58.567,0.7,G. conglobatus,0
V14-101,8.65,58.567,0.7,G. ruber ruber,0
V14-101,8.65,58.567,0.7,G. ruber albus,0
V14-101,8.65,58.567,0.7,G. tenellus,4
V14-101,8.65,58.567,0.7,T. sacculifer,7
V14-101,8.65,58.567,0.7,S. dehiscens,0
V14-101,8.65,58.567,0.7,G. adamsi,0
V14-101,8.65,58.567,0.7,G. siphonifera,6
V14-101,8.65,58.567,0.7,G. calida,0
V14-101,8.65,58.567,0.7,G. bulloides,28
V14-101,8.65,58.567,0.7,G. falconensis,7
V14-101,8.65,58.567,0.7,B. digitata,0
V14-101,8.65,58.567,0.7,G. rubescens,3
V14-101,8.65,58.567,0.7,T. humilis,0
V14-101,8.65,58.567,0.7,T. quinqueloba,0
V14-101,8.65,58.567,0.7,N. pachyderma,0
V14-101,8.65,58.567,0.7,N. incompta,9
V14-101,8.65,58.567,0.7,N. dutertrei,19
V14-101,8.65,58.567,0.7,G. conglomerata,0
V14-101,8.65,58.567,0.7,G. hexagonus,3
V14-101,8.65,58.567,0.7,P. obliquiloculata,14
V14-101,8.65,58.567,0.7,G. inflata,0
V14-101,8.65,58.567,0.7,G. crassaformis,8
V14-101,8.65,58.567,0.7,G. hirsuta,0
V14-101,8.65,58.567,0.7,G. scitula,1
V14-101,8.65,58.567,0.7,D. anfracta,0
V14-101,8.65,58.567,0.7,G. cultrata,12
V14-101,8.65,58.567,0.7,G. tumida,7
V14-101,8.65,58.567,0.7,C. nitida,0
V14-101,8.65,58.567,0.7,G. glutinata,103
V14-101,8.65,58.567,0.7,T. iota,0
V14-101,8.65,58.567,0.7,G. uvula,0
V14-101,8.65,58.567,0.7,B. pumilio,0
V14-101,8.65,58.567,0.7,H. pelagica,0
V14-101,8.65,58.567,0.7,H. digitata,0
V14-101,8.65,58.567,0.7,G. truncatulinoides,0
V14-102,10.25,57.183,0.4,O. universa,1
V14-102,10.25,57.183,0.4,G. conglobatus,2
V14-102,10.25,57.183,0.4,G. ruber ruber,0
V14-102,10.25,57.183,0.4,G. ruber albus,0
V14-102,10.25,57.183,0.4,G. tenellus,2
V14-102,10.25,57.183,0.4,T. sacculifer,6
V14-102,10.25,57.183,0.4,S. dehiscens,0
V14-102,10.25,57.183,0.4,G. adamsi,0
V14-102,10.25,57.183,0.4,G. siphonifera,9
V14-102,10.25,57.183,0.4,G. calida,0
V14-102,10.25,57.183,0.4,G. bulloides,28
V14-102,10.25,57.183,0.4,G. falconensis,6
V14-102,10.25,57.183,0.4,B. digitata,2
V14-102,10.25,57.183,0.4,G. rubescens,4
V14-102,10.25,57.183,0.4,T. humilis,0
V14-102,10.25,57.183,0.4,T. quinqueloba,0
V14-102,10.25,57.183,0.4,N. pachyderma,1
V14-102,10.25,57.183,0.4,N. incompta,7
V14-102,10.25,57.183,0.4,N. dutertrei,62
V14-102,10.25,57.183,0.4,G. conglomerata,0
V14-102,10.25,57.183,0.4,G. hexagonus,7
V14-102,10.25,57.183,0.4,P. obliquiloculata,27
V14-102,10.25,57.183,0.4,G. inflata,1
V14-102,10.25,57.183,0.4,G. crassaformis,5
V14-102,10.25,57.183,0.4,G. hirsuta,0
V14-102,10.25,57.183,0.4,G. scitula,6
V14-102,10.25,57.183,0.4,D. anfracta,0
V14-102,10.25,57.183,0.4,G. cultrata,9
V14-102,10.25,57.183,0.4,G. tumida,9
V14-102,10.25,57.183,0.4,C. nitida,0
V14-102,10.25,57.183,0.4,G. glutinata,50
V14-102,10.25,57.183,0.4,T. iota,0
V14-102,10.25,57.183,0.4,G. uvula,0
V14-102,10.25,57.183,0.4,B. pumilio,0
V14-102,10.25,57.183,0.4,H. pelagica,0
V14-102,10.25,57.183,0.4,H. digitata,0
V14-102,10.25,57.183,0.4,G. truncatulinoides,0
V14-77,-29.63,32.867,0.29,O. universa,6
V14-77,-29.63,32.867,0.29,G. conglobatus,1
V14-77,-29.63,32.867,0.29,G. ruber ruber,0
V14-77,-29.63,32.867,0.29,G. ruber albus,0
V14-77,-29.63,32.867,0.29,G. tenellus,3
V14-77,-29.63,32.867,0.29,T. sacculifer,14
V14-77,-29.63,32.867,0.29,S. dehiscens,0
V14-77,-29.63,32.867,0.29,G. adamsi,0
V14-77,-29.63,32.867,0.29,G. siphonifera,11
V14-77,-29.63,32.867,0.29,G. calida,18
V14-77,-29.63,32.867,0.29,G. bulloides,8
V14-77,-29.63,32.867,0.29,G. falconensis,1
V14-77,-29.63,32.867,0.29,B. digitata,1
V14-77,-29.63,32.867,0.29,G. rubescens,6
V14-77,-29.63,32.867,0.29,T. humilis,0
V14-77,-29.63,32.867,0.29,T. quinqueloba,0
V14-77,-29.63,32.867,0.29,N. pachyderma,0
V14-77,-29.63,32.867,0.29,N. incompta,7
V14-77,-29.63,32.867,0.29,N. dutertrei,19
V14-77,-29.63,32.867,0.29,G. conglomerata,0
V14-77,-29.63,32.867,0.29,G. hexagonus,0
V14-77,-29.63,32.867,0.29,P. obliquiloculata,6
V14-77,-29.63,32.867,0.29,G. inflata,83
V14-77,-29.63,32.867,0.29,G. crassaformis,1
V14-77,-29.63,32.867,0.29,G. hirsuta,1
V14-77,-29.63,32.867,0.29,G. scitula,9
V14-77,-29.63,32.867,0.29,D. anfracta,0
V14-77,-29.63,32.867,0.29,G. cultrata,11
V14-77,-29.63,32.867,0.29,G. tumida,0
V14-77,-29.63,32.867,0.29,C. nitida,0
V14-77,-29.63,32.867,0.29,G. glutinata,34
V14-77,-29.63,32.867,0.29,T. iota,0
V14-77,-29.63,32.867,0.29,G. uvula,0
V14-77,-29.63,32.867,0.29,B. pumilio,0
V14-77,-29.63,32.867,0.29,H. pelagica,0
V14-77,-29.63,32.867,0.29,H. digitata,0
V14-77,-29.63,32.867,0.29,G. truncatulinoides,1
V14-81,-28.43,43.783,0.35,O. universa,4
V14-81,-28.43,43.783,0.35,G. conglobatus,0
V14-81,-28.43,43.783,0.35,G. ruber ruber,0
V14-81,-28.43,43.783,0.35,G. ruber albus,0
V14-81,-28.43,43.783,0.35,G. tenellus,10
V14-81,-28.43,43.783,0.35,T. sacculifer,12
V14-81,-28.43,43.783,0.35,S. dehiscens,0
V14-81,-28.43,43.783,0.35,G. adamsi,0
V14-81,-28.43,43.783,0.35,G. siphonifera,4
V14-81,-28.43,43.783,0.35,G. calida,13
V14-81,-28.43,43.783,0.35,G. bulloides,23
V14-81,-28.43,43.783,0.35,G. falconensis,3
V14-81,-28.43,43.783,0.35,B. digitata,1
V14-81,-28.43,43.783,0.35,G. rubescens,15
V14-81,-28.43,43.783,0.35,T. humilis,1
V14-81,-28.43,43.783,0.35,T. quinqueloba,4
V14-81,-28.43,43.783,0.35,N. pachyderma,0
V14-81,-28.43,43.783,0.35,N. incompta,9
V14-81,-28.43,43.783,0.35,N. dutertrei,5
V14-81,-28.43,43.783,0.35,G. conglomerata,0
V14-81,-28.43,43.783,0.35,G. hexagonus,0
V14-81,-28.43,43.783,0.35,P. obliquiloculata,0
V14-81,-28.43,43.783,0.35,G. inflata,42
V14-81,-28.43,43.783,0.35,G. crassaformis,0
V14-81,-28.43,43.783,0.35,G. hirsuta,2
V14-81,-28.43,43.783,0.35,G. scitula,9
V14-81,-28.43,43.783,0.35,D. anfracta,0
V14-81,-28.43,43.783,0.35,G. cultrata,3
V14-81,-28.43,43.783,0.35,G. tumida,0
V14-81,-28.43,43.783,0.35,C. nitida,0
V14-81,-28.43,43.783,0.35,G. glutinata,65
V14-81,-28.43,43.783,0.35,T. iota,0
V14-81,-28.43,43.783,0.35,G. uvula,0
V14-81,-28.43,43.783,0.35,B. pumilio,0
V14-81,-28.43,43.783,0.35,H. pelagica,0
V14-81,-28.43,43.783,0.35,H. digitata,0
V14-81,-28.43,43.783,0.35,G. truncatulinoides,8
V19-188,6.867,60.667,0.5,O. universa,3
V19-188,6.867,60.667,0.5,G. conglobatus,1
V19-188,6.867,60.667,0.5,G. ruber ruber,0
V19-188,6.867,60.667,0.5,G. ruber albus,0
V19-188,6.867,60.667,0.5,G. tenellus,4
V19-188,6.867,60.667,0.5,T. sacculifer,6
V19-188,6.867,60.667,0.5,S. dehiscens,0
V19-188,6.867,60.667,0.5,G. adamsi,0
V19-188,6.867,60.667,0.5,G. siphonifera,11
V19-188,6.867,60.667,0.5,G. calida,3
V19-188,6.867,60.667,0.5,G. bulloides,32
V19-188,6.867,60.667,0.5,G. falconensis,3
V19-188,6.867,60.667,0.5,B. digitata,0
V19-188,6.867,60.667,0.5,G. rubescens,9
V19-188,6.867,60.667,0.5,T. humilis,0
V19-188,6.867,60.667,0.5,T. quinqueloba,3
V19-188,6.867,60.667,0.5,N. pachyderma,1
V19-188,6.867,60.667,0.5,N. incompta,12
V19-188,6.867,60.667,0.5,N. dutertrei,23
V19-188,6.867,60.667,0.5,G. conglomerata,3
V19-188,6.867,60.667,0.5,G. hexagonus,9
V19-188,6.867,60.667,0.5,P. obliquiloculata,16
V19-188,6.867,60.667,0.5,G. inflata,0
V19-188,6.867,60.667,0.5,G. crassaformis,7
V19-188,6.867,60.667,0.5,G. hirsuta,2
V19-188,6.867,60.667,0.5,G. scitula,3
V19-188,6.867,60.667,0.5,D. anfracta,0
V19-188,6.867,60.667,0.5,G. cultrata,21
V19-188,6.867,60.667,0.5,G. tumida,5
V19-188,6.867,60.667,0.5,C. nitida,0
V19-188,6.867,60.667,0.5,G. glutinata,41
V19-188,6.867,60.667,0.5,T. iota,0
V19-188,6.867,60.667,0.5,G. uvula,0
V19-188,6.867,60.667,0.5,B. pumilio,0
V19-188,6.867,60.667,0.5,H. pelagica,0
V19-188,6.867,60.667,0.5,H. digitata,0
V19-188,6.867,60.667,0.5,G. truncatulinoides,0
V19-19,13.233,-78.37,0.8,O. universa,4
V19-19,13.233,-78.37,0.8,G. conglobatus,3
V19-19,13.233,-78.37,0.8,G. ruber ruber,37
V19-19,13.233,-78.37,0.8,G. ruber albus,141
V19-19,13.233,-78.37,0.8,G. tenellus,3
V19-19,13.233,-78.37,0.8,T. sacculifer,22
V19-19,13.233,-78.37,0.8,S. dehiscens,0
V19-19,13.233,-78.37,0.8,G. adamsi,0
V19-19,13.233,-78.37,0.8,G. siphonifera,16
V19-19,13.233,-78.37,0.8,G. calida,0
V19-19,13.233,-78.37,0.8,G. bulloides,2
V19-19,13.233,-78.37,0.8,G. falconensis,3
V19-19,13.233,-78.37,0.8,B. digitata,1
V19-19,13.233,-78.37,0.8,G. rubescens,7
V19-19,13.233,-78.37,0.8,T. humilis,0
V19-19,13.233,-78.37,0.8,T. quinqueloba,0
V19-19,13.233,-78.37,0.8,N. pachyderma,0
V19-19,13.233,-78.37,0.8,N. incompta,0
V19-19,13.233,-78.37,0.8,N. dutertrei,9
V19-19,13.233,-78.37,0.8,G. conglomerata,0
V19-19,13.233,-78.37,0.8,G. hexagonus,0
V19-19,13.233,-78.37,0.8,P. obliquiloculata,1
V19-19,13.233,-78.37,0.8,G. inflata,6
V19-19,13.233,-78.37,0.8,G. crassaformis,2
V19-19,13.233,-78.37,0.8,G. hirsuta,1
V19-19,13.233,-78.37,0.8,G. scitula,0
V19-19,13.233,-78.37,0.8,D. anfracta,0
V19-19,13.233,-78.37,0.8,G. cultrata,0
V19-19,13.233,-78.37,0.8,G. tumida,0
V19-19,13.233,-78.37,0.8,C. nitida,0
V19-19,13.233,-78.37,0.8,G. glutinata,21
V19-19,13.233,-78.37,0.8,T. iota,0
V19-19,13.233,-78.37,0.8,G. uvula,2
V19-19,13.233,-78.37,0.8,B. pumilio,0
V19-19,13.233,-78.37,0.8,H. pelagica,0
V19-19,13.233,-78.37,0.8,H. digitata,0
V19-19,13.233,-78.37,0.8,G. truncatulinoides,5
V19-202,-6.983,41.183,0.3,O. universa,7
V19-202,-6.983,41.183,0.3,G. conglobatus,6
V19-202,-6.983,41.183,0.3,G. ruber ruber,0
V19-202,-6.983,41.183,0.3,G. ruber albus,0
V19-202,-6.983,41.183,0.3,G. tenellus,6
V19-202,-6.983,41.183,0.3,T. sacculifer,15
V19-202,-6.983,41.183,0.3,S. dehiscens,1
V19-202,-6.983,41.183,0.3,G. adamsi,0
V19-202,-6.983,41.183,0.3,G. siphonifera,13
V19-202,-6.983,41.183,0.3,G. calida,7
V19-202,-6.983,41.183,0.3,G. bulloides,27
V19-202,-6.983,41.183,0.3,G. falconensis,4
V19-202,-6.983,41.183,0.3,B. digitata,1
V19-202,-6.983,41.183,0.3,G. rubescens,10
V19-202,-6.983,41.183,0.3,T. humilis,2
V19-202,-6.983,41.183,0.3,T. quinqueloba,0
V19-202,-6.983,41.183,0.3,N. pachyderma,0
V19-202,-6.983,41.183,0.3,N. incompta,10
V19-202,-6.983,41.183,0.3,N. dutertrei,24
V19-202,-6.983,41.183,0.3,G. conglomerata,1
V19-202,-6.983,41.183,0.3,G. hexagonus,2
V19-202,-6.983,41.183,0.3,P. obliquiloculata,7
V19-202,-6.983,41.183,0.3,G. inflata,0
V19-202,-6.983,41.183,0.3,G. crassaformis,0
V19-202,-6.983,41.183,0.3,G. hirsuta,0
V19-202,-6.983,41.183,0.3,G. scitula,2
V19-202,-6.983,41.183,0.3,D. anfracta,0
V19-202,-6.983,41.183,0.3,G. cultrata,22
V19-202,-6.983,41.183,0.3,G. tumida,2
V19-202,-6.983,41.183,0.3,C. nitida,0
V19-202,-6.983,41.183,0.3,G. glutinata,66
V19-202,-6.983,41.183,0.3,T. iota,0
V19-202,-6.983,41.183,0.3,G. uvula,0
V19-202,-6.983,41.183,0.3,B. pumilio,0
V19-202,-6.983,41.183,0.3,H. pelagica,0
V19-202,-6.983,41.183,0.3,H. digitata,0
V19-202,-6.983,41.183,0.3,G. truncatulinoides,1
V19-204,-10.23,43.817,0.2,O. universa,2
V19-204,-10.23,43.817,0.2,G. conglobatus,9
V19-204,-10.23,43.817,0.2,G. ruber ruber,0
V19-204,-10.23,43.817,0.2,G. ruber albus,0
V19-204,-10.23,43.817,0.2,G. tenellus,0
V19-204,-10.23,43.817,0.2,T. sacculifer,7
V19-204,-10.23,43.817,0.2,S. dehiscens,0
V19-204,-10.23,43.817,0.2,G. adamsi,0
V19-204,-10.23,43.817,0.2,G. siphonifera,9
V19-204,-10.23,43.817,0.2,G. calida,1
V19-204,-10.23,43.817,0.2,G. bulloides,27
V19-204,-10.23,43.817,0.2,G. falconensis,1
V19-204,-10.23,43.817,0.2,B. digitata,0
V19-204,-10.23,43.817,0.2,G. rubescens,1
V19-204,-10.23,43.817,0.2,T. humilis,0
V19-204,-10.23,43.817,0.2,T. quinqueloba,0
V19-204,-10.23,43.817,0.2,N. pachyderma,0
V19-204,-10.23,43.817,0.2,N. incompta,21
